,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
43370,39,52.40408249079151,10.0,0.27819782072337923,280.4088661288989,1.5,0.6005937876392898,115.10681544349565,1.0,0.9456846200435116,61.69767312713449,1.0,0.9418983281395832,153.2052034144107,10.0,0.47373265402357245,2.5,2.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1370,7,dikesnet
43371,40,302.738371948044,1.0,0.214579857459369,327.4882332287091,1.5,0.6417648316456769,170.0636581728064,1.5,0.13159587033816555,206.62155299471436,1.5,0.4757645093380556,289.94248684512803,1.5,0.7595664564480555,1.5,1.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1371,7,dikesnet
43372,30,108.37636128495014,1.0,0.8602284220853733,149.24817321237128,10.0,0.47327768997213715,225.33567990214613,10.0,0.37918103039174705,170.16726395125588,1.5,0.25095396697442685,109.17955543157612,10.0,0.7582693472851548,3.5,4.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1372,7,dikesnet
43373,101,310.11804063106075,1.5,0.6671997797958477,55.39532817100512,1.5,0.5360549568637216,340.7596018639245,1.5,0.35707280190700963,333.3612069315057,10.0,0.3363145511038112,268.91755207738686,1.0,0.13316010162209405,4.5,4.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1373,7,dikesnet
43374,104,234.01888187879473,1.5,0.3516760355639955,83.40006595822187,10.0,0.8349118937016052,259.9050382429332,1.0,0.33655287281216967,220.53587612191814,10.0,0.46416575160120443,44.43471129479341,1.0,0.0507569670658992,4.5,3.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1374,7,dikesnet
43375,92,179.05375373280225,1.5,0.9729892254690558,256.7398934135194,1.5,0.5159649014251403,80.69665471600639,1.5,0.8682486568882158,205.95333804344392,10.0,0.11429456128603227,275.0544330469139,1.5,0.45293501223337146,1.5,4.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1375,7,dikesnet
43376,64,116.7304998723173,10.0,0.9936438759782901,185.121348135069,1.5,0.6356779068257806,137.1477786302244,10.0,0.4067957377002364,288.43504171569583,10.0,0.08406633789880764,34.921499231535975,10.0,0.7712669750439024,2.5,4.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1376,7,dikesnet
43377,85,294.53003362734245,1.5,0.5583341686835149,77.67834641027355,1.0,0.47899768417150446,305.49930541307106,10.0,0.7815984229257676,38.44040586558622,10.0,0.4305573989888066,76.4685734929775,1.0,0.464313019503615,2.5,1.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1377,7,dikesnet
43378,58,290.0499524852663,10.0,0.6896753725157005,240.9232973256311,10.0,0.5820620533150728,85.70656857592289,10.0,0.7327946611735382,153.42041029605173,1.5,0.799754708600344,282.70493966170636,10.0,0.7623477309579239,1.5,1.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1378,7,dikesnet
43379,34,310.0095339822326,10.0,0.4324203092990792,231.07375987681732,1.0,0.6121050214510024,312.04594010326815,1.0,0.31503418603445427,249.5439050033786,1.5,0.8280338096093324,85.51870327525137,1.5,0.38291567691346806,1.5,1.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1379,7,dikesnet
43380,37,88.24120560833566,1.0,0.527816171251714,94.6031737011154,1.5,0.7932266613329118,81.98164123854727,10.0,0.8056723364584333,175.91025298470598,10.0,0.0669902025219525,306.9757516576612,1.0,0.5627016954223768,3.5,4.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1380,7,dikesnet
43381,22,220.61192031450742,1.0,0.33830421061261745,97.32190526210086,1.5,0.9885700993174015,49.56561566309373,1.0,0.5583475366410913,330.10260795501614,1.5,0.0935504098905218,192.50956957328043,1.0,0.19263141772375492,2.5,3.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1381,7,dikesnet
43382,101,97.55932039378831,1.5,0.7214465746853274,285.7749767377588,10.0,0.6836459006712615,197.10798363008294,10.0,0.636981939059703,279.807017404166,10.0,0.16414798653313356,222.31582158140463,1.0,0.05054118227617573,3.5,4.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1382,7,dikesnet
43383,21,148.87464380312107,1.5,0.548905702624285,277.4375072138067,10.0,0.15011082267679568,262.788948458545,10.0,0.047947181969485594,131.18334257016784,10.0,0.665204612262882,203.0483742919679,10.0,0.9337044751510034,3.5,2.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1383,7,dikesnet
43384,80,163.78887353578793,1.0,0.8291953878791938,271.01205122379366,10.0,0.4021308694007499,269.5722132222331,1.0,0.4284584250154641,264.69368672096425,1.5,0.2486521694780153,234.55126456648105,1.0,0.3222355450691121,2.5,4.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1384,7,dikesnet
43385,18,281.96381822066377,10.0,0.7989454748904387,153.22750919842213,1.5,0.9373310726991665,84.59038739789617,10.0,0.8240661039344833,337.2164892301366,1.0,0.5024817353432051,138.10120199461159,1.5,0.6467065489102564,3.5,1.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1385,7,dikesnet
43386,24,132.3526655331732,1.5,0.6394884738264037,41.97711238763504,1.5,0.49162389281904717,108.93000625781046,1.0,0.9234406064518347,273.53706295807297,1.0,0.8814764603531977,292.4231930848284,10.0,0.6942031691521506,2.5,1.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1386,7,dikesnet
43387,90,296.32192396967343,1.5,0.6518175249401326,154.50154501427022,10.0,0.35860921989532896,296.15405875525136,1.5,0.6352593033799383,225.20452284840093,1.5,0.7206220543933534,49.873934930997834,1.5,0.7135312455121433,2.5,4.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1387,7,dikesnet
43388,46,300.2466696481223,10.0,0.07517167420725465,127.13157463645445,1.5,0.6860554420755901,274.049376990027,1.5,0.11112439208517175,191.36953918995997,1.5,0.12540377491379087,213.68357112869882,1.5,0.14842452990677338,1.5,1.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1388,7,dikesnet
43389,21,319.0106952806161,1.5,0.37204254273130166,346.64115815495376,1.0,0.15960111749183356,100.96929014562043,1.0,0.6965419625677388,325.4406545345678,1.5,0.5446925145345632,150.08663038103484,1.0,0.3826047354918151,4.5,2.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1389,7,dikesnet
43390,126,346.95822603867623,1.0,0.4571405786258858,89.51502787189023,1.5,0.25445294823008485,164.14499599930096,1.0,0.5181446193122601,271.042352629359,1.0,0.5477466936020846,272.78344624378417,10.0,0.0824478456144156,4.5,4.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1390,7,dikesnet
43391,55,132.72059986888462,1.5,0.17024184557055905,194.30957239901238,10.0,0.2886992766888681,86.21198310779569,1.5,0.36737572528807405,148.87774462731403,10.0,0.20847463359710502,140.82042606109815,1.0,0.6912952323085496,3.5,2.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1391,7,dikesnet
43392,107,90.3271454683544,1.0,0.35235786662499136,200.5329731353227,1.0,0.46613004652579515,140.92097660238392,1.5,0.9236457365475971,260.3353314604517,10.0,0.5454712823354381,59.71249196562478,10.0,0.3733846301402776,2.5,4.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1392,7,dikesnet
43393,57,34.07838615421737,1.0,0.6114180376587709,69.27502293992782,1.5,0.2486649988697713,341.51788337768477,1.5,0.935867256739645,331.5218482074437,10.0,0.7743587515438697,192.2272869093956,1.0,0.7999748921701433,4.5,1.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1393,7,dikesnet
43394,56,340.3943164903327,10.0,0.9957904429549359,280.93305725203777,1.5,0.6337882851005127,191.94544188736646,10.0,0.6375389761603378,60.32140507995313,10.0,0.2705459857178876,210.41009421980888,10.0,0.3346325981371062,2.5,1.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1394,7,dikesnet
43395,75,103.79811981075373,1.0,0.3135600565718544,37.1344735540209,10.0,0.37023489541658294,227.60801372132295,1.0,0.9590325293172112,312.46062655965113,1.5,0.9469203851174606,160.54918036582887,1.0,0.9594303091835854,2.5,3.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1395,7,dikesnet
43396,100,256.965245787023,1.5,0.8876710047262897,151.89098240495042,10.0,0.34746943755998816,180.76029965261012,10.0,0.2665128925691767,244.37892530589832,1.0,0.8640811141925643,191.6384249893486,1.5,0.4446344108901658,3.5,1.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1396,7,dikesnet
43397,48,251.85442914366664,1.5,0.433069198850605,315.9303403599814,1.5,0.2826669894222088,327.857860311045,1.5,0.8169458918010564,286.80520773554355,1.0,0.6908512401328067,217.8719402807107,1.5,0.8605688697303918,1.5,2.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1397,7,dikesnet
43398,127,305.2153603527087,1.0,0.12090955236123023,37.7392003579119,1.0,0.4197167663047307,264.41514350790914,1.0,0.7410928027139048,336.6451828257537,1.0,0.514971012881719,189.21265174857237,10.0,0.5894792338796311,1.5,2.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1398,7,dikesnet
43399,78,96.2694962367763,10.0,0.2974447123550493,349.8793732377703,10.0,0.5197098295088473,333.76918373793063,1.5,0.29927795851766487,271.0059698105249,1.0,0.37517013036455826,211.21897686841857,1.0,0.1334574916571055,3.5,2.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1399,7,dikesnet
43400,44,211.32214205365085,1.0,0.4792424873151467,103.08873819809642,1.5,0.6478448761988436,165.04517295244898,1.0,0.1239146369019022,248.9659831805309,1.5,0.1596517853521229,149.95730703248648,1.5,0.8191028675050427,4.5,3.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1400,7,dikesnet
43401,126,287.8193407567759,1.0,0.06589461416956104,200.21339376977897,10.0,0.1454230191547389,116.34410293277327,1.0,0.006454144996773241,129.90074086421745,1.0,0.3057760561021516,114.38435571190965,10.0,0.12188510953955017,1.5,4.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1401,7,dikesnet
43402,105,90.01724990552162,1.0,0.14558276540313497,143.94120089881824,1.5,0.5940599407868454,233.99379673916937,1.5,0.0827518624698575,38.95681203252887,1.0,0.9480651222777685,120.12815399247835,1.5,0.5458854563527467,1.5,1.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1402,7,dikesnet
43403,70,58.20428604602866,1.5,0.34706078864244605,210.663087874611,10.0,0.32210205902519773,138.33126245009765,1.0,0.08242183486351767,286.88050880034245,1.0,0.30881642048363406,160.41669139138494,1.0,0.8744175465373298,2.5,2.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1403,7,dikesnet
43404,77,332.6647434816122,1.0,0.37500930457102694,188.21751136884546,1.0,0.7540798375535898,302.1671525655332,10.0,0.07955257585473019,291.59841443854384,1.5,0.9768115927791633,348.343043067899,10.0,0.15433407680919337,2.5,3.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1404,7,dikesnet
43405,109,132.4602153040097,1.0,0.03117340389099009,74.28363224921206,1.0,0.9508683186332214,136.88123755910462,1.0,0.10019810704715154,164.28712567483598,1.5,0.5652669319214317,205.51772905530584,1.0,0.7039553789607969,2.5,1.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1405,7,dikesnet
43406,43,68.93161522873433,1.0,0.22070313433497615,263.1104459515849,1.0,0.9896629340156684,177.97854185318772,1.0,0.4047083922324604,152.29024792921973,10.0,0.46116201934813383,211.84669783739378,10.0,0.9558260533415477,3.5,2.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1406,7,dikesnet
43407,125,174.80333631810868,1.5,0.8757307196079531,212.39805754372685,10.0,0.5396786935025004,184.26152605788084,1.0,0.8185701729947867,177.8363642275153,1.5,0.33320011443919256,101.65139955674815,10.0,0.033726735892683136,3.5,1.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1407,7,dikesnet
43408,57,169.31190401627163,1.5,0.8655865175613654,99.01355569605073,10.0,0.007011305471315952,138.27724162744528,10.0,0.9179936134251262,243.36195644373632,1.5,0.047550591646826186,98.20006002947957,1.0,0.8780529471874887,3.5,3.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1408,7,dikesnet
43409,23,227.19728999690145,1.0,0.799466861078695,289.7864514607503,1.0,0.5509963067635149,308.85963832575544,1.5,0.39726467686710826,158.2025124235776,10.0,0.1419605692242264,275.199308721638,10.0,0.2607698346525822,2.5,1.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1409,7,dikesnet
43410,13,163.8586772163053,1.5,0.0676742340091667,60.181876599992194,1.5,0.5583403194624912,213.4132944740695,1.5,0.05372433395357817,73.4204497287616,1.0,0.931097083487682,65.09594609085981,10.0,0.8074864600138097,2.5,3.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1410,7,dikesnet
43411,102,162.14971465420672,1.0,0.40440547970261403,85.28152490469115,10.0,0.47051041754781364,60.95996925154394,10.0,0.8789408854735322,342.5318253652437,10.0,0.9086454586288937,115.08598107168027,1.0,0.4401723811806036,4.5,1.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1411,7,dikesnet
43412,24,233.47695879458007,1.5,0.6182121943394371,157.90166035188844,1.5,0.752515301954425,200.28659549223255,1.5,0.2640344386139173,85.27116344687118,1.0,0.17383742091620363,290.76741492791257,10.0,0.5960943744165708,3.5,3.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1412,7,dikesnet
43413,115,188.75113649472013,10.0,0.23620637815767817,74.03619526733216,1.0,0.2459375326269754,73.46616759308918,1.5,0.3430706659265193,288.8772539363012,10.0,0.13871142667964562,232.7987347506832,1.0,0.0450294352283487,3.5,4.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1413,7,dikesnet
43414,23,310.4182147381153,1.0,0.6812646506656426,267.84193860636225,1.0,0.6233479265116558,279.3518599212474,1.5,0.5574924514243939,248.16994778663653,1.0,0.04556155520631862,299.5264197899119,1.0,0.5583483014321186,3.5,1.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1414,7,dikesnet
43415,90,39.84337513061864,1.5,0.7324889073036149,333.1738996760569,10.0,0.19335123523412465,65.36893339286311,1.5,0.6321397563765457,89.06493518839882,10.0,0.1309307172011908,145.7473827929322,1.5,0.1275784195762167,1.5,2.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1415,7,dikesnet
43416,123,200.68861719503488,1.5,0.29556291971872534,147.37475581347672,1.5,0.9914818894256285,60.33650209102541,1.5,0.7340689922368917,336.9320631013789,10.0,0.16097159327558033,70.01953636713155,1.0,0.6676414770660556,3.5,2.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1416,7,dikesnet
43417,87,168.65191746678707,10.0,0.8367234502185739,49.19311511619007,1.0,0.08726856120161842,134.2338730055463,10.0,0.6646730581372639,165.23696940988114,1.5,0.7097300755018572,323.6172017228354,1.5,0.5901420277062837,4.5,3.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1417,7,dikesnet
43418,90,98.22370325035705,1.0,0.8525997068107964,330.5990056813857,1.5,0.7442486100683331,30.923523802204187,1.0,0.937244154625072,162.8255838396007,10.0,0.7574186030422774,208.59548894961245,10.0,0.3559873676007329,2.5,3.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1418,7,dikesnet
43419,68,235.60600663954182,1.5,0.8109156988500633,290.1857591207052,10.0,0.8593673764664387,262.02224801829146,1.5,0.4941249939756227,115.34163594358094,1.0,0.7040339775373375,79.74206226241523,1.5,0.6458572429044116,1.5,2.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1419,7,dikesnet
43420,127,210.52741859226614,10.0,0.09126082146649729,101.12106761882161,10.0,0.9122222743981541,312.43160919223055,1.0,0.6860206630953672,209.42115450309998,10.0,0.01107619563149878,155.43340121074124,1.0,0.41508014879746596,2.5,4.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1420,7,dikesnet
43421,85,201.25008699991116,1.0,0.8124027113388226,169.2812001813207,1.5,0.609496423480715,260.8506725641512,10.0,0.34598783126376714,146.43173356898157,10.0,0.7253746793768426,123.06876730500582,1.5,0.37291197537446896,2.5,1.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1421,7,dikesnet
43422,117,297.7037779469184,1.5,0.8646458585449711,301.6719456557424,1.0,0.48025575419750866,111.72431092033592,10.0,0.6961517726692742,339.52590624715475,10.0,0.4797188635607631,299.16957771288446,10.0,0.9401150696914324,3.5,2.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1422,7,dikesnet
43423,50,304.53903675698547,1.0,0.29119353862242436,109.83385373327432,1.5,0.49298782813501496,220.14950309939263,10.0,0.8915265209747761,335.02735645182713,1.5,0.8063449168040039,218.41050491801255,1.0,0.4099865221377301,1.5,3.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1423,7,dikesnet
43424,51,35.09487112094544,1.0,0.5354613090583351,198.8097778029179,10.0,0.364394255650025,226.65759115250114,10.0,0.7895432417675115,136.4935013823563,1.0,0.7760501965397758,270.45942976616107,10.0,0.19090557580987655,2.5,1.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1424,7,dikesnet
43425,69,99.27347056078177,1.0,0.6524865825108449,266.81391096653306,10.0,0.2504723923925669,335.10331117868026,1.0,0.6014580007818517,98.2586310163475,1.5,0.7500971680164289,90.55259499347645,10.0,0.7020449362249316,2.5,4.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1425,7,dikesnet
43426,28,301.09982889257105,1.0,0.011333392781590354,158.37655814706994,1.5,0.8801841673060893,148.59024693087878,10.0,0.9035974595298394,78.03586397762326,10.0,0.18663001664530812,187.6853539244288,1.5,0.24064351525738872,4.5,3.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1426,7,dikesnet
43427,47,225.11374552699667,1.0,0.4604542085994788,233.43981614316368,1.5,0.9804061902022496,72.07969935834971,1.0,0.026752463411584586,224.8474698029308,1.0,0.3107747200512509,303.9458870311592,1.5,0.7168837007135881,3.5,4.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1427,7,dikesnet
43428,77,68.53261367110315,1.5,0.7962278195662562,327.17362481399806,1.5,0.6474577274194022,119.6447883960605,1.5,0.9089484166340084,265.57172038287706,1.5,0.46260804431556934,271.66376949265805,10.0,0.8087037287901963,3.5,3.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1428,7,dikesnet
43429,111,50.62632152337372,1.0,0.030081311411527912,34.25202933281395,10.0,0.680552180923571,270.30342257918875,10.0,0.5657566171094085,108.65120014162423,10.0,0.4892993560479991,343.8347892949012,1.0,0.20855362464507107,3.5,3.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1429,7,dikesnet
43430,34,114.88517843726184,1.5,0.740750822923999,330.0885490973512,1.0,0.8234212836726842,32.898743129429086,1.0,0.8022939373316015,232.23191944319512,1.0,0.8615832254627463,317.19259405419365,10.0,0.09650183779951464,2.5,2.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1430,7,dikesnet
43431,10,162.2454630267798,1.5,0.7020741139057106,331.2868318620643,10.0,0.6216253958308607,244.67254863155634,10.0,0.40163460801939793,182.3469452870901,10.0,0.10587107973207775,267.9820900161754,10.0,0.9367232492345757,2.5,1.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1431,7,dikesnet
43432,22,171.29945201500712,1.5,0.11284561097616917,209.21217723106741,10.0,0.08108855692518045,208.361440857856,1.5,0.5704981251897988,165.42044011379247,1.0,0.8389658948637636,260.59901674030186,10.0,0.040450144581950134,3.5,3.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1432,7,dikesnet
43433,39,156.5468321718524,1.0,0.8429565441932382,294.54180604746125,1.5,0.46054742627535866,214.2555425034194,1.0,0.20889565673920657,57.868838357838776,10.0,0.9929602776612977,75.58769207976125,1.5,0.13137375039702925,3.5,1.5,4.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1433,7,dikesnet
43434,30,144.78313172837477,10.0,0.7262984108937616,264.3341984237422,1.0,0.7637963234507081,281.74262072514284,1.0,0.4904679549116588,95.34967830261837,1.5,0.8080696031870473,236.10538213687562,1.5,0.4978750863557524,1.5,3.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1434,7,dikesnet
43435,74,57.4210932687144,1.5,0.7517805649592875,66.51143022526283,1.0,0.46699417610401917,175.03189323367928,1.0,0.38706212761630954,41.452267871766736,10.0,0.3009610097151191,282.94667650125405,10.0,0.6601526891404854,2.5,3.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1435,7,dikesnet
43436,27,307.3741632716727,10.0,0.9466074725791112,298.1650257613858,10.0,0.11033424591163642,325.8507919088859,1.0,0.349517217369545,86.81197202095254,10.0,0.1704321261256696,74.67550855615093,10.0,0.733968643197418,3.5,4.5,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1436,7,dikesnet
43437,117,274.76258636526967,1.5,0.9233882184992671,275.5160664973802,1.0,0.8165210688924379,198.83774184896296,1.0,0.20501886408413383,218.73030194908404,1.5,0.34370393854146547,166.57446158784012,1.5,0.808893137992732,4.5,3.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1437,7,dikesnet
43438,17,330.9037367492603,1.0,0.7253411393558039,259.4084560719014,1.5,0.5630400822048706,266.4636238494119,1.5,0.25354577704378173,118.06028660353047,10.0,0.7862256549744612,179.74250237090098,1.0,0.14816789243704298,2.5,3.5,1.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,1,0,0,3,0,0,1438,7,dikesnet
